"","neighbourhood_name","species_name","count","proportion"
"2425","STRATHCONA","CHINENSE",1,0.000367107195301028
"2426","STRATHCONA","CHINENSIS",10,0.00367107195301028
"2427","STRATHCONA","CIRCINATUM",2,0.000734214390602056
"2428","STRATHCONA","COCCINEA",6,0.00220264317180617
"2429","STRATHCONA","CONTORTA",29,0.0106461086637298
"2430","STRATHCONA","CONTROVERSA",1,0.000367107195301028
"2431","STRATHCONA","CORDATA",15,0.00550660792951542
"2432","STRATHCONA","CRUS-GALLI",3,0.00110132158590308
"2433","STRATHCONA","CYLINDRICA",2,0.000734214390602056
"2434","STRATHCONA","DECURRENS",3,0.00110132158590308
"2435","STRATHCONA","DENUDATA",1,0.000367107195301028
"2436","STRATHCONA","DEODARA",7,0.0025697503671072
"2437","STRATHCONA","DOMESTICA",1,0.000367107195301028
"2438","STRATHCONA","DOUGLASII",5,0.00183553597650514
"2439","STRATHCONA","EUCHLORA   X",79,0.0290014684287812
"2440","STRATHCONA","EUROPAEA   X",1,0.000367107195301028
"2441","STRATHCONA","EXCELSIOR",9,0.00330396475770925
"2442","STRATHCONA","FLAVA",3,0.00110132158590308
"2443","STRATHCONA","FLEXILUS",1,0.000367107195301028
"2444","STRATHCONA","FLORIBUNDA",5,0.00183553597650514
"2445","STRATHCONA","FLORIDA",2,0.000734214390602056
"2446","STRATHCONA","FRAINETTO",3,0.00110132158590308
"2447","STRATHCONA","FREEMANI   X",56,0.0205580029368576
"2448","STRATHCONA","GIGANTEUM",2,0.000734214390602056
"2449","STRATHCONA","GINNALA",2,0.000734214390602056
"2450","STRATHCONA","GLABRA",33,0.0121145374449339
"2451","STRATHCONA","GLAUCA",2,0.000734214390602056
"2452","STRATHCONA","GRANDIFLORA",2,0.000734214390602056
"2453","STRATHCONA","GRANDIFLORA X",16,0.00587371512481645
"2454","STRATHCONA","GRANDIFOLIA",7,0.0025697503671072
"2455","STRATHCONA","GRANDIS",1,0.000367107195301028
"2456","STRATHCONA","GRISEUM",3,0.00110132158590308
"2457","STRATHCONA","HETEROPHYLLA",3,0.00110132158590308
"2458","STRATHCONA","HIPPOCASTANUM",14,0.00513950073421439
"2459","STRATHCONA","HISPIDA",1,0.000367107195301028
"2460","STRATHCONA","JAPONICA",5,0.00183553597650514
"2461","STRATHCONA","JAPONICUM",11,0.00403817914831131
"2462","STRATHCONA","JULIBRISSIN",1,0.000367107195301028
"2463","STRATHCONA","KEWENSIS X",1,0.000367107195301028
"2464","STRATHCONA","KOBUS",14,0.00513950073421439
"2465","STRATHCONA","KOUSA",47,0.0172540381791483
"2466","STRATHCONA","LAVALLEI  X",3,0.00110132158590308
"2467","STRATHCONA","LAWSONIANA",4,0.00146842878120411
"2468","STRATHCONA","LUSITANICA",2,0.000734214390602056
"2469","STRATHCONA","LUTEA",2,0.000734214390602056
"2470","STRATHCONA","MACROPHYLLUM",8,0.00293685756240822
"2471","STRATHCONA","MARIANA",1,0.000367107195301028
"2472","STRATHCONA","MENZIESII",6,0.00220264317180617
"2473","STRATHCONA","MORDENSIS",10,0.00367107195301028
"2474","STRATHCONA","MYRSINIFOLIA",1,0.000367107195301028
"2475","STRATHCONA","NEGUNDO",1,0.000367107195301028
"2476","STRATHCONA","NIGRA",25,0.0091776798825257
"2477","STRATHCONA","OBASSIA",1,0.000367107195301028
"2478","STRATHCONA","OCCIDENTALIS",45,0.0165198237885463
"2479","STRATHCONA","OFFICIANALIS",4,0.00146842878120411
"2480","STRATHCONA","OFFICINALIS",1,0.000367107195301028
"2481","STRATHCONA","ORIENTALIS",1,0.000367107195301028
"2482","STRATHCONA","ORNUS",23,0.00844346549192364
"2483","STRATHCONA","PALMATUM",5,0.00183553597650514
"2484","STRATHCONA","PALUSTRIS",39,0.0143171806167401
"2485","STRATHCONA","PENDULA",12,0.00440528634361234
"2486","STRATHCONA","PENNSYLVANICA",23,0.00844346549192364
"2487","STRATHCONA","PERSICA",69,0.0253303964757709
"2488","STRATHCONA","PHAENOPYRUM",7,0.0025697503671072
"2489","STRATHCONA","PHELLOS",1,0.000367107195301028
"2490","STRATHCONA","PLATANOIDES",125,0.0458883994126285
"2491","STRATHCONA","PLICATA",5,0.00183553597650514
"2492","STRATHCONA","PSEUDOACACIA",4,0.00146842878120411
"2493","STRATHCONA","PSEUDOCAMELLIA",10,0.00367107195301028
"2494","STRATHCONA","PSEUDOPLATANUS",17,0.00624082232011747
"2495","STRATHCONA","PUNGENS",1,0.000367107195301028
"2496","STRATHCONA","PURSHIANA",1,0.000367107195301028
"2497","STRATHCONA","RETICULATA",21,0.00770925110132159
"2498","STRATHCONA","ROBUR",22,0.00807635829662261
"2499","STRATHCONA","ROBUR X ALBA",4,0.00146842878120411
"2500","STRATHCONA","RUBRA",91,0.0334067547723935
"2501","STRATHCONA","RUBRUM",194,0.0712187958883994
"2502","STRATHCONA","SARGENTII",21,0.00770925110132159
"2503","STRATHCONA","SEROTINA",1,0.000367107195301028
"2504","STRATHCONA","SERRATA",1,0.000367107195301028
"2505","STRATHCONA","SERRULATA",187,0.0686490455212922
"2506","STRATHCONA","SPECIES",24,0.00881057268722467
"2507","STRATHCONA","SPRENGERI",1,0.000367107195301028
"2508","STRATHCONA","STYRACIFLUA",2,0.000734214390602056
"2509","STRATHCONA","SUBHIRTELLA",14,0.00513950073421439
"2510","STRATHCONA","SYLVATICA",247,0.0906754772393539
"2511","STRATHCONA","SYLVESTRIS",43,0.0157856093979442
"2512","STRATHCONA","TREMULA",3,0.00110132158590308
"2513","STRATHCONA","TRIACANTHOS",68,0.0249632892804699
"2514","STRATHCONA","TRICHOCARPA",2,0.000734214390602056
"2515","STRATHCONA","TRUNCATUM",65,0.0238619676945668
"2516","STRATHCONA","VELUTINA",5,0.00183553597650514
"2517","STRATHCONA","VIRGINIANA",10,0.00367107195301028
"2518","STRATHCONA","WILSONII",2,0.000734214390602056
"2519","STRATHCONA","X YEDOENSIS",28,0.0102790014684288
"2520","STRATHCONA","XX",38,0.0139500734214391
"2521","STRATHCONA","ZUMI",3,0.00110132158590308
"2522","SUNSET","ABIES",12,0.00143420580853352
"2523","SUNSET","ACERIFOLIA   X",77,0.00920282060475678
"2524","SUNSET","ACUMINATA",1,0.000119517150711127
"2525","SUNSET","ACUTISSIMA",45,0.00537827178200072
"2526","SUNSET","ALBA-SINENSIS",2,0.000239034301422254
"2527","SUNSET","ALNIFOLIA",20,0.00239034301422254
"2528","SUNSET","ALTISSIMA",1,0.000119517150711127
"2529","SUNSET","AMERICANA",199,0.0237839129915143
"2530","SUNSET","ANAGYROIDES",7,0.000836620054977889
"2531","SUNSET","AQUIFOLIUM",17,0.00203179156208916
"2532","SUNSET","ARIA",49,0.00585634038484522
"2533","SUNSET","ARNOLDIANA X",1,0.000119517150711127
"2534","SUNSET","ATLANTICA",1,0.000119517150711127
"2535","SUNSET","AUCUPARIA",34,0.00406358312417832
"2536","SUNSET","AVIUM",77,0.00920282060475678
"2537","SUNSET","BABYLONICA",1,0.000119517150711127
"2538","SUNSET","BACCATA",4,0.000478068602844508
"2539","SUNSET","BANKSIANA",1,0.000119517150711127
"2540","SUNSET","BETULUS",461,0.0550974064778296
"2541","SUNSET","BILOBA",4,0.000478068602844508
"2542","SUNSET","BLIREANA",6,0.000717102904266762
"2543","SUNSET","BUNGEI",8,0.000956137205689016
"2544","SUNSET","CALLERYANA",197,0.023544878690092
"2545","SUNSET","CAMPESTRE",262,0.0313134934863153
"2546","SUNSET","CANADENSIS",28,0.00334648021991156
"2547","SUNSET","CAPPADOCICUM",77,0.00920282060475678
"2548","SUNSET","CARICA",3,0.000358551452133381
"2549","SUNSET","CARNEA   X",5,0.000597585753555635
"2550","SUNSET","CAROLINIANA",47,0.00561730608342297
"2551","SUNSET","CERASIFERA",928,0.110911915859926
"2552","SUNSET","CHINENSE",38,0.00454165172702283
"2553","SUNSET","CINEREA",3,0.000358551452133381
"2554","SUNSET","CIRCINATUM",2,0.000239034301422254
"2555","SUNSET","CISSIFOLIUM",17,0.00203179156208916
"2556","SUNSET","COCCINEA",5,0.000597585753555635
"2557","SUNSET","COLURNA",15,0.00179275726066691
"2558","SUNSET","COMMUNIS",1,0.000119517150711127
"2559","SUNSET","CONTORTA",3,0.000358551452133381
"2560","SUNSET","CORDATA",128,0.0152981952910243
"2561","SUNSET","CRENATA",5,0.000597585753555635
"2562","SUNSET","CRUS-GALLI",1,0.000119517150711127
"2563","SUNSET","DENUDATA",7,0.000836620054977889
"2564","SUNSET","DEODARA",18,0.00215130871280029
"2565","SUNSET","DIOICUS",3,0.000358551452133381
"2566","SUNSET","DOMESTICA",1,0.000119517150711127
"2567","SUNSET","ELATA",1,0.000119517150711127
"2568","SUNSET","EUCHLORA   X",311,0.0371698338711605
"2569","SUNSET","EXCELSIOR",76,0.00908330345404566
"2570","SUNSET","FLORIBUNDA",23,0.00274889446635592
"2571","SUNSET","FRAINETTO",3,0.000358551452133381
"2572","SUNSET","FREEMANI   X",259,0.0309549420341819
"2573","SUNSET","GINNALA",4,0.000478068602844508
"2574","SUNSET","GLYPTOSTROBOIDES",27,0.00322696306920043
"2575","SUNSET","GRANDIFLORA",2,0.000239034301422254
"2576","SUNSET","GRANDIFOLIA",4,0.000478068602844508
"2577","SUNSET","GRANDIS",1,0.000119517150711127
"2578","SUNSET","GRISEUM",18,0.00215130871280029
"2579","SUNSET","HETEROPHYLLA",3,0.000358551452133381
"2580","SUNSET","HILLIERI",24,0.00286841161706705
"2581","SUNSET","HIPPOCASTANUM",48,0.0057368232341341
"2582","SUNSET","HISPIDA",2,0.000239034301422254
"2583","SUNSET","INVOLUCRATA",9,0.00107565435640014
"2584","SUNSET","JACQUEMONTII",4,0.000478068602844508
"2585","SUNSET","JAPONICA",54,0.00645392613840086
"2586","SUNSET","JAPONICUM",102,0.012190749372535
"2587","SUNSET","KOBUS",41,0.00490020317915621
"2588","SUNSET","KOUSA",21,0.00250986016493367
"2589","SUNSET","LAVALLEI  X",102,0.012190749372535
"2590","SUNSET","LAWSONIANA",14,0.00167324010995578
"2591","SUNSET","LENTAGO",5,0.000597585753555635
"2592","SUNSET","LILIIFLORA",2,0.000239034301422254
"2593","SUNSET","LUSITANICA",2,0.000239034301422254
"2594","SUNSET","LUTEA",9,0.00107565435640014
"2595","SUNSET","MAACKII",1,0.000119517150711127
"2596","SUNSET","MACROPHYLLUM",6,0.000717102904266762
"2597","SUNSET","MAXIMA",1,0.000119517150711127
"2598","SUNSET","MENZIESII",50,0.00597585753555635
"2599","SUNSET","MERTENSIANA",1,0.000119517150711127
"2600","SUNSET","MOLLIS",8,0.000956137205689016
"2601","SUNSET","MORDENSIS",48,0.0057368232341341
"2602","SUNSET","NEGUNDO",38,0.00454165172702283
"2603","SUNSET","NIGRA",11,0.0013146886578224
"2604","SUNSET","NIGRUM",6,0.000717102904266762
"2605","SUNSET","NOOTKATENSIS",5,0.000597585753555635
"2606","SUNSET","NUTTALLII",17,0.00203179156208916
"2607","SUNSET","OBASSIA",5,0.000597585753555635
"2608","SUNSET","OBTUSA",1,0.000119517150711127
"2609","SUNSET","OCCIDENTALIS",20,0.00239034301422254
"2610","SUNSET","ORNUS",83,0.00991992350902354
"2611","SUNSET","OVATA",1,0.000119517150711127
"2612","SUNSET","OXYACANTHA",71,0.00848571770049002
"2613","SUNSET","OXYCARPA",42,0.00501972032986734
"2614","SUNSET","PALMATUM",93,0.0111150950161348
"2615","SUNSET","PALUSTRIS",77,0.00920282060475678
"2616","SUNSET","PENDULA",69,0.00824668339906777
"2617","SUNSET","PENNSYLVANICA",111,0.0132664037289351
"2618","SUNSET","PERSICA",79,0.00944185490617904
"2619","SUNSET","PHAENOPYRUM",16,0.00191227441137803
"2620","SUNSET","PHELLOS",15,0.00179275726066691
"2621","SUNSET","PISIFERA",4,0.000478068602844508
"2622","SUNSET","PLATANOIDES",623,0.0744591848930321
"2623","SUNSET","PLICATA",21,0.00250986016493367
"2624","SUNSET","POPULIFOLIA",10,0.00119517150711127
"2625","SUNSET","PRINUS",1,0.000119517150711127
"2626","SUNSET","PSEUDOACACIA",16,0.00191227441137803
"2627","SUNSET","PSEUDOCAMELLIA",3,0.000358551452133381
"2628","SUNSET","PSEUDOPLATANUS",41,0.00490020317915621
"2629","SUNSET","PSEUDOSIEBOLDIANUM",8,0.000956137205689016
"2630","SUNSET","PUMILA",22,0.0026293773156448
"2631","SUNSET","PUNGENS",1,0.000119517150711127
"2632","SUNSET","RETICULATA",34,0.00406358312417832
"2633","SUNSET","ROBUR",93,0.0111150950161348
"2634","SUNSET","ROBUR X ALBA",3,0.000358551452133381
"2635","SUNSET","RUBRA",43,0.00513923748057846
"2636","SUNSET","RUBRUM",406,0.0485239631887176
"2637","SUNSET","SACCHARINUM",4,0.000478068602844508
"2638","SUNSET","SACCHARUM",1,0.000119517150711127
"2639","SUNSET","SALICINA",54,0.00645392613840086
"2640","SUNSET","SARGENTII",59,0.0070515118919565
"2641","SUNSET","SERRATA",60,0.00717102904266762
"2642","SUNSET","SERRULATA",852,0.10182861240588
"2643","SUNSET","SHUMARDII",1,0.000119517150711127
"2644","SUNSET","SIEBOLDII",2,0.000239034301422254
"2645","SUNSET","SPECIES",41,0.00490020317915621
"2646","SUNSET","STYRACIFLUA",107,0.0127883351260906
"2647","SUNSET","SUBHIRTELLA",17,0.00203179156208916
"2648","SUNSET","SYLVATICA",267,0.0319110792398709
"2649","SUNSET","SYLVESTRIS",11,0.0013146886578224
"2650","SUNSET","SYRIACA",32,0.00382454882275607
"2651","SUNSET","TATARICUM",4,0.000478068602844508
"2652","SUNSET","TEGMENTOSUM",2,0.000239034301422254
"2653","SUNSET","TOMENTOSA",2,0.000239034301422254
"2654","SUNSET","TRIACANTHOS",114,0.0136249551810685
"2655","SUNSET","TRICHOCARPA",6,0.000717102904266762
"2656","SUNSET","TRIFOLIATA",1,0.000119517150711127
"2657","SUNSET","TRUNCATUM",86,0.0102784749611569
"2658","SUNSET","TULIPIFERA",49,0.00585634038484522
"2659","SUNSET","ULMOIDES",10,0.00119517150711127
"2660","SUNSET","VELUTINA",39,0.00466116887773396
"2661","SUNSET","VIRGINIANA",22,0.0026293773156448
"2662","SUNSET","VULGARIS",1,0.000119517150711127
"2663","SUNSET","WATERERI  X",1,0.000119517150711127
"2664","SUNSET","X WAREI",2,0.000239034301422254
"2665","SUNSET","X YEDOENSIS",116,0.0138639894824907
"2666","SUNSET","XX",103,0.0123102665232461
"2667","SUNSET","YUNNANENSIS",2,0.000239034301422254
"2668","SUNSET","ZUMI",102,0.012190749372535
"2669","VICTORIA-FRASERVIEW","ABIES",5,0.000641930928232122
"2670","VICTORIA-FRASERVIEW","ACERIFOLIA   X",82,0.0105276672230068
"2671","VICTORIA-FRASERVIEW","ACUTISSIMA",41,0.0052638336115034
"2672","VICTORIA-FRASERVIEW","ALBA",1,0.000128386185646424
"2673","VICTORIA-FRASERVIEW","ALNIFOLIA",1,0.000128386185646424
"2674","VICTORIA-FRASERVIEW","AMERICANA",293,0.0376171523944024
"2675","VICTORIA-FRASERVIEW","ANTARTICA",5,0.000641930928232122
"2676","VICTORIA-FRASERVIEW","AQUIFOLIUM",5,0.000641930928232122
"2677","VICTORIA-FRASERVIEW","ARIA",65,0.00834510206701759
"2678","VICTORIA-FRASERVIEW","AUCUPARIA",76,0.00975735010912826
"2679","VICTORIA-FRASERVIEW","AVIUM",11,0.00141224804211067
"2680","VICTORIA-FRASERVIEW","BABYLONICA",3,0.000385158556939273
"2681","VICTORIA-FRASERVIEW","BACCATA",1,0.000128386185646424
"2682","VICTORIA-FRASERVIEW","BETULUS",238,0.030555912183849
"2683","VICTORIA-FRASERVIEW","BILOBA",12,0.00154063422775709
"2684","VICTORIA-FRASERVIEW","CALLERYANA",64,0.00821671588137116
"2685","VICTORIA-FRASERVIEW","CAMPESTRE",222,0.0285017332135062
"2686","VICTORIA-FRASERVIEW","CANADENSIS",20,0.00256772371292849
"2687","VICTORIA-FRASERVIEW","CAPPADOCICUM",24,0.00308126845551419
"2688","VICTORIA-FRASERVIEW","CARNEA   X",4,0.000513544742585698
"2689","VICTORIA-FRASERVIEW","CAROLINIANA",14,0.00179740659904994
"2690","VICTORIA-FRASERVIEW","CERASIFERA",1241,0.159327256387213
"2691","VICTORIA-FRASERVIEW","CHINENSE",4,0.000513544742585698
"2692","VICTORIA-FRASERVIEW","CINEREA",1,0.000128386185646424
"2693","VICTORIA-FRASERVIEW","CIRCINATUM",1,0.000128386185646424
"2694","VICTORIA-FRASERVIEW","COCCINEA",16,0.00205417897034279
"2695","VICTORIA-FRASERVIEW","COLUMA",1,0.000128386185646424
"2696","VICTORIA-FRASERVIEW","CONTORTA",2,0.000256772371292849
"2697","VICTORIA-FRASERVIEW","CONTROVERSA",1,0.000128386185646424
"2698","VICTORIA-FRASERVIEW","CORDATA",38,0.00487867505456413
"2699","VICTORIA-FRASERVIEW","CRENATA",5,0.000641930928232122
"2700","VICTORIA-FRASERVIEW","CRUS-GALLI",9,0.00115547567081782
"2701","VICTORIA-FRASERVIEW","DAVIDII",2,0.000256772371292849
"2702","VICTORIA-FRASERVIEW","DECIDUA",6,0.000770317113878547
"2703","VICTORIA-FRASERVIEW","DENTATA",2,0.000256772371292849
"2704","VICTORIA-FRASERVIEW","DENUDATA",1,0.000128386185646424
"2705","VICTORIA-FRASERVIEW","DEODARA",30,0.00385158556939273
"2706","VICTORIA-FRASERVIEW","DIOICUS",5,0.000641930928232122
"2707","VICTORIA-FRASERVIEW","DOMESTICA",3,0.000385158556939273
"2708","VICTORIA-FRASERVIEW","DOUGLASII",39,0.00500706124021055
"2709","VICTORIA-FRASERVIEW","EUCHLORA   X",427,0.0548209012710232
"2710","VICTORIA-FRASERVIEW","EXCELSIOR",29,0.00372319938374631
"2711","VICTORIA-FRASERVIEW","FLORIBUNDA",98,0.0125818461933496
"2712","VICTORIA-FRASERVIEW","FRAINETTO",1,0.000128386185646424
"2713","VICTORIA-FRASERVIEW","FREEMANI   X",200,0.0256772371292849
"2714","VICTORIA-FRASERVIEW","GIGANTEUM",6,0.000770317113878547
"2715","VICTORIA-FRASERVIEW","GINNALA",27,0.00346642701245346
"2716","VICTORIA-FRASERVIEW","GLYPTOSTROBOIDES",19,0.00243933752728206
"2717","VICTORIA-FRASERVIEW","GRANDIFLORA",2,0.000256772371292849
"2718","VICTORIA-FRASERVIEW","GRISEUM",8,0.0010270894851714
"2719","VICTORIA-FRASERVIEW","HETEROPHYLLA",13,0.00166902041340352
"2720","VICTORIA-FRASERVIEW","HIPPOCASTANUM",61,0.00783155732443189
"2721","VICTORIA-FRASERVIEW","INSIGNIS",4,0.000513544742585698
"2722","VICTORIA-FRASERVIEW","INVOLUCRATA",1,0.000128386185646424
"2723","VICTORIA-FRASERVIEW","JACQUEMONTII",1,0.000128386185646424
"2724","VICTORIA-FRASERVIEW","JAPONICA",54,0.00693285402490692
"2725","VICTORIA-FRASERVIEW","JAPONICUM",58,0.00744639876749262
"2726","VICTORIA-FRASERVIEW","KEWENSIS X",2,0.000256772371292849
"2727","VICTORIA-FRASERVIEW","KOBUS",247,0.0317113878546668
"2728","VICTORIA-FRASERVIEW","KOUSA",65,0.00834510206701759
"2729","VICTORIA-FRASERVIEW","LAVALLEI  X",75,0.00962896392348183
"2730","VICTORIA-FRASERVIEW","LAWSONIANA",17,0.00218256515598922
"2731","VICTORIA-FRASERVIEW","LUTEA",8,0.0010270894851714
"2732","VICTORIA-FRASERVIEW","MAACKII",1,0.000128386185646424
"2733","VICTORIA-FRASERVIEW","MACROCARPA",3,0.000385158556939273
"2734","VICTORIA-FRASERVIEW","MACROPHYLLUM",8,0.0010270894851714
"2735","VICTORIA-FRASERVIEW","MATSUDANA",1,0.000128386185646424
"2736","VICTORIA-FRASERVIEW","MENZIESII",54,0.00693285402490692
"2737","VICTORIA-FRASERVIEW","MORDENSIS",48,0.00616253691102837
"2738","VICTORIA-FRASERVIEW","NEGUNDO",2,0.000256772371292849
"2739","VICTORIA-FRASERVIEW","NIGRA",15,0.00192579278469637
"2740","VICTORIA-FRASERVIEW","NOOTKATENSIS",3,0.000385158556939273
"2741","VICTORIA-FRASERVIEW","NUTTALLII",16,0.00205417897034279
"2742","VICTORIA-FRASERVIEW","OBASSIA",6,0.000770317113878547
"2743","VICTORIA-FRASERVIEW","OCCIDENTALIS",25,0.00320965464116061
"2744","VICTORIA-FRASERVIEW","OMORIKA",4,0.000513544742585698
"2745","VICTORIA-FRASERVIEW","ORNUS",142,0.0182308383617923
"2746","VICTORIA-FRASERVIEW","OXYACANTHA",69,0.00885864680960329
"2747","VICTORIA-FRASERVIEW","OXYCARPA",41,0.0052638336115034
"2748","VICTORIA-FRASERVIEW","PADUS",1,0.000128386185646424
"2749","VICTORIA-FRASERVIEW","PALMATUM",38,0.00487867505456413
"2750","VICTORIA-FRASERVIEW","PALUSTRIS",139,0.017845679804853
"2751","VICTORIA-FRASERVIEW","PANICULATA",3,0.000385158556939273
"2752","VICTORIA-FRASERVIEW","PAPYRIFERA",15,0.00192579278469637
"2753","VICTORIA-FRASERVIEW","PENDULA",43,0.00552060598279625
"2754","VICTORIA-FRASERVIEW","PENNSYLVANICA",129,0.0165618179483888
"2755","VICTORIA-FRASERVIEW","PENNSYLVANICUM",4,0.000513544742585698
"2756","VICTORIA-FRASERVIEW","PERSICA",88,0.0112979843368854
"2757","VICTORIA-FRASERVIEW","PHAENOPYRUM",35,0.00449351649762486
"2758","VICTORIA-FRASERVIEW","PHELLOS",16,0.00205417897034279
"2759","VICTORIA-FRASERVIEW","PISIFERA",1,0.000128386185646424
"2760","VICTORIA-FRASERVIEW","PLATANOIDES",302,0.0387726280652202
"2761","VICTORIA-FRASERVIEW","PLATYPHYLLOS",1,0.000128386185646424
"2762","VICTORIA-FRASERVIEW","PLICATA",25,0.00320965464116061
"2763","VICTORIA-FRASERVIEW","PROCERA",1,0.000128386185646424
"2764","VICTORIA-FRASERVIEW","PSEUDOACACIA",34,0.00436513031197843
"2765","VICTORIA-FRASERVIEW","PSEUDOCAMELLIA",2,0.000256772371292849
"2766","VICTORIA-FRASERVIEW","PSEUDOPLATANUS",47,0.00603415072538195
"2767","VICTORIA-FRASERVIEW","PUMILA",12,0.00154063422775709
"2768","VICTORIA-FRASERVIEW","PUNGENS",1,0.000128386185646424
"2769","VICTORIA-FRASERVIEW","REGIA",3,0.000385158556939273
"2770","VICTORIA-FRASERVIEW","RETICULATA",94,0.0120683014507639
"2771","VICTORIA-FRASERVIEW","ROBUR",55,0.00706124021055334
"2772","VICTORIA-FRASERVIEW","RUBRA",46,0.00590576453973552
"2773","VICTORIA-FRASERVIEW","RUBRUM",245,0.031454615483374
"2774","VICTORIA-FRASERVIEW","SALICINA",26,0.00333804082680704
"2775","VICTORIA-FRASERVIEW","SARGENTII",30,0.00385158556939273
"2776","VICTORIA-FRASERVIEW","SATIVA",4,0.000513544742585698
"2777","VICTORIA-FRASERVIEW","SEMPREVIRENS",1,0.000128386185646424
"2778","VICTORIA-FRASERVIEW","SERRATA",23,0.00295288226986776
"2779","VICTORIA-FRASERVIEW","SERRULATA",840,0.107844395942997
"2780","VICTORIA-FRASERVIEW","SIEBOLDII",6,0.000770317113878547
"2781","VICTORIA-FRASERVIEW","SPECIES",43,0.00552060598279625
"2782","VICTORIA-FRASERVIEW","SPECIOSA",1,0.000128386185646424
"2783","VICTORIA-FRASERVIEW","STYRACIFLUA",62,0.00795994351007832
"2784","VICTORIA-FRASERVIEW","SUBHIRTELLA",15,0.00192579278469637
"2785","VICTORIA-FRASERVIEW","SYLVATICA",412,0.0528951084863269
"2786","VICTORIA-FRASERVIEW","SYRIACA",2,0.000256772371292849
"2787","VICTORIA-FRASERVIEW","TATARICUM",1,0.000128386185646424
"2788","VICTORIA-FRASERVIEW","THURINGIACA   X",1,0.000128386185646424
"2789","VICTORIA-FRASERVIEW","TREMULOIDES",1,0.000128386185646424
"2790","VICTORIA-FRASERVIEW","TRIACANTHOS",88,0.0112979843368854
"2791","VICTORIA-FRASERVIEW","TRICHOCARPA",1,0.000128386185646424
"2792","VICTORIA-FRASERVIEW","TRUNCATUM",75,0.00962896392348183
"2793","VICTORIA-FRASERVIEW","TULIPIFERA",19,0.00243933752728206
"2794","VICTORIA-FRASERVIEW","VIRGINIANA",43,0.00552060598279625
"2795","VICTORIA-FRASERVIEW","WATERERI  X",7,0.000898703299524971
"2796","VICTORIA-FRASERVIEW","X YEDOENSIS",115,0.0147644113493388
"2797","VICTORIA-FRASERVIEW","XX",68,0.00873026062395686
"2798","VICTORIA-FRASERVIEW","YUNNANENSIS",1,0.000128386185646424
"2799","VICTORIA-FRASERVIEW","ZUMI",69,0.00885864680960329
"2800","WEST END","ACERIFOLIA   X",21,0.00598802395209581
"2801","WEST END","ACUTISSIMA",12,0.00342172797262618
"2802","WEST END","AILANTHIFOLIA",2,0.000570287995437696
"2803","WEST END","ALNIFOLIA",5,0.00142571998859424
"2804","WEST END","AMERICANA",49,0.0139720558882236
"2805","WEST END","ANAGYROIDES",2,0.000570287995437696
"2806","WEST END","AQUIFOLIUM",2,0.000570287995437696
"2807","WEST END","AUCUPARIA",3,0.000855431993156544
"2808","WEST END","AVIUM",17,0.00484744796122042
"2809","WEST END","BETULUS",108,0.0307955517536356
"2810","WEST END","BIGNONIOIDES",45,0.0128314798973482
"2811","WEST END","BILOBA",1,0.000285143997718848
"2812","WEST END","BLIREANA",1,0.000285143997718848
"2813","WEST END","BUNGEI",3,0.000855431993156544
"2814","WEST END","CALLERYANA",47,0.0134017678927859
"2815","WEST END","CAMPESTRE",68,0.0193897918448817
"2816","WEST END","CANADENSIS",13,0.00370687197034502
"2817","WEST END","CAPPADOCICUM",18,0.00513259195893926
"2818","WEST END","CARNEA   X",9,0.00256629597946963
"2819","WEST END","CAROLINIANA",7,0.00199600798403194
"2820","WEST END","CERASIFERA",255,0.0727117194183062
"2821","WEST END","CHINENSE",3,0.000855431993156544
"2822","WEST END","CISSIFOLIUM",1,0.000285143997718848
"2823","WEST END","COLURNA",10,0.00285143997718848
"2824","WEST END","CORDATA",12,0.00342172797262618
"2825","WEST END","CRUS-GALLI",3,0.000855431993156544
"2826","WEST END","DAVIDII",1,0.000285143997718848
"2827","WEST END","DENTATA",1,0.000285143997718848
"2828","WEST END","DENUDATA",1,0.000285143997718848
"2829","WEST END","DEODARA",6,0.00171086398631309
"2830","WEST END","DIOICUS",2,0.000570287995437696
"2831","WEST END","DOMESTICA",2,0.000570287995437696
"2832","WEST END","DOUGLASII",1,0.000285143997718848
"2833","WEST END","ERUBESCENS",3,0.000855431993156544
"2834","WEST END","EUCHLORA   X",106,0.0302252637581979
"2835","WEST END","EXCELSIOR",16,0.00456230396350157
"2836","WEST END","FLORIBUNDA",34,0.00969489592244083
"2837","WEST END","FLORIDA",2,0.000570287995437696
"2838","WEST END","FORTUNEI",2,0.000570287995437696
"2839","WEST END","FRAINETTO",1,0.000285143997718848
"2840","WEST END","FRAXINIFOLIA",1,0.000285143997718848
"2841","WEST END","FREEMANI   X",246,0.0701454234388366
"2842","WEST END","GLAUCA",1,0.000285143997718848
"2843","WEST END","GRANDIFLORA",3,0.000855431993156544
"2844","WEST END","GRANDIFOLIA",3,0.000855431993156544
"2845","WEST END","GRISEUM",8,0.00228115198175078
"2846","WEST END","HIPPOCASTANUM",80,0.0228115198175078
"2847","WEST END","INVOLUCRATA",21,0.00598802395209581
"2848","WEST END","JACQUEMONTII",2,0.000570287995437696
"2849","WEST END","JAPONICA",5,0.00142571998859424
"2850","WEST END","JAPONICUM",25,0.0071285999429712
"2851","WEST END","KEWENSIS X",3,0.000855431993156544
"2852","WEST END","KOBUS",10,0.00285143997718848
"2853","WEST END","KOUSA",7,0.00199600798403194
